Lexical item,Level
integrarse,C1
acoger,C1
marginar,C1
excluir,C1
discriminar,C1
segregar,C1
corrupción,C1
soborno,C1
presidente electo,C1
presidente en funciones,C1
concejal,C1
edil,C1
estado de derecho,C1
estado democrático,C1
estado federal,C1
estado autonómico,C1
Defensor del Pueblo,C1
Defensor del Consumidor,C1
Consejero de Educación,C1
Consejero de Salud,C1
Consejero de Medio Ambiente,C1
Consejería de Educación,C1
Consejería de Salud,C1
Consejería de Medio Ambiente,C1
Consejo de Europa,C1
Consejo de Europa CE,C1
Organización de Estados Iberoamericanos,C1
Organización de Estados Iberoamericanos OEI,C1
Organización del Tratado del Atlántico Norte,C1
Organización del Tratado del Atlántico Norte OTAN,C1
clase política,C1
himno,C1
himno nacional,C1
presidencial,C1
ministerial,C1
gubernamental,C1
formar gobierno,C1
presidir gobierno,C1
constituir gobierno,C1
formar el gobierno,C1
formar un gobierno,C1
presidir el gobierno,C1
presidir un gobierno,C1
constituir el gobierno,C1
constituir un gobierno,C1
asumir la presidencia,C1
hacerse con la presidencia,C1
ejercer la presidencia,C1
legalizar un partido político,C1
ilegalizar un partido político,C1
firmar un tratado,C1
firmar un pacto,C1
legalidad,C1
legislación,C1
magistrado,C1
condena,C1
pena,C1
sanción,C1
injuria,C1
calumnia,C1
falsificación,C1
extorsión,C1
hurto,C1
fraude,C1
delito contra el honor,C1
delito contra la intimidad,C1
delito de sangre,C1
juicio civil,C1
juicio penal,C1
juzgado de primera instancia,C1
juzgado de instrucción,C1
juzgado de paz,C1
juzgado de guardia,C1
juez de menores,C1
juez instructor,C1
juez de lo civil,C1
juez de lo penal,C1
delincuente común,C1
delincuente peligroso,C1
delincuente habitual,C1
presunto asesino,C1
presunto terrorista,C1
código de circulación,C1
código civil,C1
código penal,C1
legislar,C1
declarar,C1
testificar,C1
cumplir una pena,C1
obtener un indulto,C1
estar bajo juramento,C1
prestar juramento,C1
atenerse a la ley,C1
cumplir la ley,C1
burlar la ley,C1
infringir la ley,C1
llevar a juicio,C1
comparecer en un juicio,C1
salir bajo fianza,C1
pagar una fianza,C1
estar en libertad vigilada,C1
estar en libertad bajo fianza,C1
estar en libertad provisional,C1
actuar al margen de la ley,C1
actuar con arreglo a la legalidad,C1
actuar al margen de la ley,C1
actuar con arreglo a la legalidad vigente,C1
dictar sentencia,C1
dictar una sentencia,C1
derogar ley,C1
derogar una ley,C1
lucha,C1
confrontación,C1
conflicto,C1
conflicto bélico,C1
enfrentamiento,C1
combate,C1
levantamiento,C1
sublevación,C1
invasión,C1
conquista,C1
asalto,C1
comandante,C1
tropa,C1
oficial,C1
metralleta,C1
granada,C1
mina,C1
mina antipersona,C1
misil,C1
torpedo,C1
crimen de guerra,C1
consejo de guerra,C1
guerra biológica,C1
guerra atómica,C1
guerra de guerrillas,C1
guerra fría,C1
guerra santa,C1
arma de fuego,C1
arma atómica,C1
arma biológica,C1
arma química,C1
arma nuclear,C1
arma automática,C1
arma blanca,C1
arma semiautomática,C1
arma blanca,C1
ocupar,C1
invadir,C1
conquistar,C1
asaltar,C1
tomar,C1
estallar la guerra,C1
abrir fuego,C1
bombardear,C1
alto el fuego,C1
derrotar,C1
desarmar,C1
entregar,C1
entregarse,C1
retirarse,C1
entregar las armas,C1
rendirse,C1
alistarse en el ejército,C1
desertar,C1
escuela,C1
tendencia,C1
influencia,C1
talento,C1
aptitud,C1
técnica,C1
conservatorio,C1
escuela de Bellas Artes,C1
escuela de Arte Dramático,C1
auditorio,C1
sala de cine,C1
sala de conciertos,C1
sala de exposiciones,C1
obra artística,C1
obra extensa,C1
obra inacabada,C1
obra anónima,C1
obra maestra,C1
obra de vanguardia,C1
artista reconocido,C1
artista de primera fila,C1
estilo prerrománico,C1
estilo mozárabe,C1
estilo plateresco,C1
estilo florido,C1
estilo afectado,C1
estilo sobrio,C1
valoración,C1
apreciación,C1
crítica,C1
tener arte,C1
tener estilo,C1
tener talento artístico,C1
tener talento musical,C1
tener talento interpretativo,C1
tener un talento especial,C1
tener un talento innato,C1
tener un talento extraordinario,C1
tener un don para la música,C1
tener un don para la pintura,C1
tener aptitud para la música,C1
tener aptitud para la pintura,C1
tener un don para la música,C1
tener un don para la pintura,C1
tener aptitudes para la música,C1
tener aptitudes para la pintura,C1
ser una fuente de inspiración,C1
llegarle la inspiración,C1
venirle la inspiración,C1
írsele la inspiración,C1
llegarle a alguien la inspiración,C1
venirle a alguien la inspiración,C1
írsele a alguien la inspiración,C1
elogiar,C1
alabar,C1
no estar nada mal,C1
no estar del todo mal,C1
bailaor,C1
gala,C1
recital,C1
sonata,C1
balada,C1
melodía,C1
villancico,C1
coro,C1
solista,C1
dúo,C1
trío,C1
cuarteto,C1
soprano,C1
tenor,C1
sonido armonioso,C1
sonido estridente,C1
sonido ensordecedor,C1
paso,C1
paso de baile,C1
baile de salón,C1
baile suelto,C1
baile agarrado,C1
llevar el ritmo,C1
llevar el compás,C1
estudiar en el conservatorio,C1
ingresar en el conservatorio,C1
tocar en un auditorio,C1
cantar en un auditorio,C1
actuar en un auditorio,C1
tener una voz aguda,C1
tener una voz grave,C1
tener una voz potente,C1
instrumento de cuerda,C1
instrumento de viento,C1
instrumento de percusión,C1
cuerda,C1
tecla,C1
teclado,C1
cantar en vivo,C1
cantar en directo,C1
tocar en vivo,C1
tocar en directo,C1
actuar en vivo,C1
actuar en directo,C1
estar de gira,C1
representar una ópera,C1
representar un musical,C1
interpretar una pieza,C1
interpretar una obra,C1
interpretar una canción,C1
quedarse sin voz,C1
perder la voz,C1
tener buena acústica,C1
tener mala acústica,C1
sonar a todo volumen,C1
cantar a todo volumen,C1
tocar a todo volumen,C1
valoración,C1
tasación,C1
subasta,C1
copia,C1
falsificación,C1
mural,C1
fresco,C1
tapiz,C1
arte figurativo,C1
arte conceptual,C1
arte minimalista,C1
arte vanguardista,C1
edificio adosado,C1
edificio de nueva planta,C1
edificio en ruinas,C1
cultivar un estilo,C1
adoptar un estilo,C1
amoldarse a un estilo,C1
valorar una obra de arte,C1
tasar una obra de arte,C1
falsificar una obra de arte,C1
subastar una obra de arte,C1
hacer un esbozo,C1
hacer un boceto,C1
hacer un croquis,C1
esculpir en escayola,C1
esculpir en yeso,C1
reformar un edificio,C1
habilitar un edificio,C1
reformar un edificio,C1
rehabilitar un edificio,C1
ensayo,C1
crónica,C1
memorias,C1
fábula,C1
corrector,C1
ilustrador,C1
metáfora,C1
ironía,C1
escritura creativa,C1
taller de escritura,C1
trama,C1
intriga,C1
manuscrito,C1
dedicatoria,C1
prólogo,C1
escuela literario,C1
género literario,C1
edición especial,C1
edición limitada,C1
edición crítica,C1
libro de cabecera,C1
libro de consulta,C1
libro de bolsillo,C1
análisis de texto,C1
comentario de texto,C1
interpretación textual,C1
coherencia textual,C1
estructura textual,C1
cámara manual,C1
cámara automática,C1
composición,C1
contraste,C1
fotoenfocada,C1
fotografía movida,C1
fotografía borrosa,C1
fotografía desenfocada,C1
imagen movida,C1
imagen borrosa,C1
imagen desenfocada,C1
mate,C1
brillo,C1
fotogénico,C1
planteamiento,C1
nudo,C1
desenlace,C1
realizador,C1
especialista,C1
extra,C1
rodaje,C1
montaje,C1
doblaje,C1
proyección,C1
sesión de tarde,C1
sesión de noche,C1
sesión continua,C1
butacas numerados,C1
asientos numerados,C1
butacas no numerados,C1
asientos no numerados,C1
cine mudo,C1
cine sonoro,C1
peliculón,C1
éxito de taquilla,C1
actuación pésima,C1
actuación brillante,C1
actuación convincente,C1
interpretación pésima,C1
interpretación brillante,C1
interpretación convincente,C1
actor mediocre,C1
actor reconocido,C1
final previsible,C1
final inesperado,C1
debutar,C1
ensayar,C1
improvisar,C1
hacer de,C1
hacer de un personaje,C1
meterse en la película,C1
meterse en el papel,C1
meterse en el personaje,C1
salir a escena,C1
devoto,C1
beato,C1
mártir,C1
penitente,C1
misionero,C1
arzobispo,C1
cardenal,C1
predicador,C1
templo,C1
convento,C1
monasterio,C1
fetichismo,C1
fanatismo,C1
integrismo,C1
politeísmo,C1
herejía,C1
fundamentalismo,C1
idolatría,C1
reencarnación,C1
resurrección,C1
inmortalidad,C1
eternidad,C1
salvación,C1
redención,C1
condena,C1
matrimonio,C1
bautismo,C1
comunión,C1
extremaunción,C1
pila bautismal,C1
agua bendita,C1
confesionario,C1
altar,C1
capilla,C1
crucifijo,C1
rosario,C1
pecado mortal,C1
pecado venial,C1
pecado capital,C1
bendito,C1
sagrado,C1
divino,C1
reencarnarse,C1
resucitar,C1
salvarse,C1
condenarse,C1
pensador,C1
ideólogo,C1
razón,C1
pensamiento,C1
concepto,C1
ética,C1
lógica,C1
metafísica,C1
estética,C1
teología,C1
filósofo mentalista,C1
filósofo moralista,C1
filósofo sofista,C1
corriente filosófica,C1
escuela filosófica,C1
pensamiento filosófico,C1
doctrina filosófico,C1
razonamiento filosófico,C1
observatorio,C1
telescopio,C1
astro,C1
estrella fugaz,C1
meteorito,C1
órbita,C1
agujero negro,C1
año luz,C1
espacio exterior,C1
cielo estrellado,C1
extinguirse,C1
extinguirse una estrella,C1
expandirse,C1
expandirse el universo,C1
entrar en órbita,C1
longitud,C1
latitud,C1
comarca,C1
condado,C1
distrito,C1
municipio,C1
localidad,C1
poblado,C1
colonia,C1
zona despoblada,C1
zona urbanizada,C1
área despoblada,C1
área urbanizada,C1
descenso de la población,C1
descenso de la natalidad,C1
descenso de la mortalidad,C1
ascenso de la población,C1
ascenso de la natalidad,C1
ascenso de la mortalidad,C1
caída de la población,C1
caída de la natalidad,C1
caída de la mortalidad,C1
incremento de la población,C1
incremento de la natalidad,C1
incremento de la mortalidad,C1
movimiento migratorio,C1
geografía física,C1
geografía política,C1
geografía humana,C1
accidente geográfico,C1
litoral,C1
bahía,C1
canal,C1
ribera,C1
manantial,C1
catarata,C1
garganta,C1
cañón,C1
colina,C1
pradera,C1
sabana,C1
meseta,C1
sierra,C1
desembocadura de un río,C1
cauce de un río,C1
afluente de un río,C1
pie de una montaña,C1
cima de una montaña,C1
paisaje pintoresco,C1
paisaje idílico,C1
paisaje desolador,C1
accidentado,C1
frondoso,C1
silvestre,C1
árido,C1
caudaloso,C1
fluir un río,C1
desembocar un río,C1
desbordarse un río,C1
haber resaca,C1
periferia,C1
inmediaciones,C1
callejón sin salida,C1
ciudad dormitorio,C1
finca,C1
manzana,C1
junta municipal,C1
residente,C1
medio urbano,C1
medio rural,C1
mobiliario urbano,C1
núcleo urbano,C1
suelo urbano,C1
cívico,C1
metropolitano,C1
residir,C1
habitar,C1
aldea,C1
villa,C1
finca,C1
terreno,C1
gallinero,C1
granero,C1
pajar,C1
cultivos de secano,C1
cultivos de regadío,C1
silvestre,C1
campestre,C1
rústico,C1
sembrar,C1
abonar,C1
cosechar,C1
clima extremo,C1
clima riguroso,C1
llovizna,C1
brisa,C1
precipitaciones fuertes,C1
precipitaciones débiles,C1
altas presiones,C1
bajas presiones,C1
lluvia torrencial,C1
lluvia persistente,C1
lluvia intermitente,C1
temperatura elevada,C1
temperatura moderada,C1
temperatura extrema,C1
temperaturas sin cambios,C1
temperaturas con ligeros cambios,C1
temperaturas en ascenso,C1
viento huracanado,C1
ráfaga de viento,C1
hacer un día espléndido,C1
hacer un día horroroso,C1
hacer un día de perros,C1
hacer un sol radiante,C1
hacer un frío que pela,C1
estropearse el tiempo,C1
estropearse el día,C1
caer una granizada,C1
caer aguanieve,C1
lloviznar,C1
diluviar,C1
tronar,C1
fauna,C1
bestia,C1
bicho,C1
animal vertebrado,C1
animal invertebrado,C1
animal carnívoro,C1
animal herbívoro,C1
animal omnívoro,C1
ganado vacuno,C1
ganado lanar,C1
ganado ovino,C1
ganado bovino,C1
ganado porcino,C1
camada,C1
cachorro,C1
cría,C1
manada,C1
rebaño,C1
ganado,C1
gallinero,C1
establo,C1
corral,C1
cuadra,C1
nido,C1
pezuña,C1
hocico,C1
trompa,C1
antena,C1
bozal,C1
collar,C1
correa,C1
ladrar,C1
rugir,C1
galopar,C1
trotar,C1
embestir,C1
trepar,C1
reptar,C1
aparearse,C1
reproducirse,C1
parir,C1
pavo,C1
pato,C1
oca,C1
ganso,C1
cigüeña,C1
gaviota,C1
águila,C1
buitre,C1
lechuza,C1
cuervo,C1
botánica,C1
plantación,C1
injerto,C1
poda,C1
fumigado,C1
especie vegetal,C1
mundo vegetal,C1
botánico,C1
vegetación densa,C1
vegetación espesa,C1
vegetación frondosa,C1
vegetación selvática,C1
vegetación exuberante,C1
vegetación tupida,C1
vegetación autóctona,C1
árbol centenario,C1
árbol frondoso,C1
árbol de hoja perenne,C1
árbol de hoja caduca,C1
flor mustia,C1
flor marchita,C1
planta medicinal,C1
planta decorativa,C1
injertar,C1
podar,C1
fertilizar,C1
fumigar,C1
germinar,C1
brotar,C1
biodiversidad,C1
biotecnología,C1
temblor de tierra,C1
movimiento sísmico,C1
erupción volcánica,C1
pesticidas,C1
aerosoles,C1
panel solar,C1
panel fotovoltaico,C1
vertedero,C1
depuradora,C1
incineradora,C1
provocar un incendio,C1
propagar un incendio,C1
provocar un incendio,C1
propagarse un incendio,C1
temblar,C1
temblar la tierra,C1
entrar en erupción,C1
extinguirse,C1
extinguirse un volcán,C1
filtrar el agua,C1
filtrar los residuos,C1
tratar el agua,C1
tratar los residuos,C1
repoblar los bosques,C1
reforestar los bosques,C1
crisma,C2
mollera,C2
coronilla,C2
tronco,C2
extremidad superior,C2
extremidad inferior,C2
cervical,C2
vértebra cervical,C2
clavícula,C2
tibia,C2
fosas nasales,C2
cuero cabelludo,C2
epidermis,C2
calvicie,C2
entradas,C2
cejijunto,C2
bizco,C2
ojos acuosos,C2
ojos enrojecidos,C2
mirada punzante,C2
mirada desafiante,C2
boca bien dibujada,C2
cutis terso,C2
piel cetrina,C2
tez amarillenta,C2
arrugas de expresión,C2
patas de gallo,C2
facciones orientales,C2
facciones marcados,C2
facciones meridionales,C2
rasgos orientales,C2
rasgos marcados,C2
rasgos meridionales,C2
rostro ajado,C2
rostro descompuesto,C2
faz mustio,C2
faz melancólico,C2
semblante mustio,C2
semblante melancólico,C2
expresión alegre,C2
expresión jovial,C2
gesto duro,C2
gesto contrariado,C2
complexión fuerte,C2
complexión robusta,C2
fisonomía particular,C2
fisonomía extraña,C2
formas redondeados,C2
formas proporcionados,C2
formas suaves,C2
rasgos redondeados,C2
rasgos proporcionados,C2
rasgos suaves,C2
aspecto saludable,C2
aspecto jovial,C2
aspecto enfermizo,C2
aire distinguido,C2
chupado,C2
escuálido,C2
enjuto,C2
enclenque,C2
grueso,C2
obeso,C2
rollizo,C2
gordinflón,C2
fofo,C2
paticorto,C2
desgarbado,C2
jorobado,C2
ser cargado de espaldas,C2
ser cargado de hombros,C2
estar entrado en carnes,C2
ser ancho de caderas,C2
estar arrugado como una pasa,C2
agarrar,C2
asir,C2
aferrar,C2
pellizcar,C2
recostarse,C2
tenderse,C2
yacer,C2
erguirse,C2
enderezarse,C2
andar ladeado,C2
andar encorvado,C2
andar tieso,C2
caminar ladeado,C2
caminar encorvado,C2
caminar tieso,C2
estar impertérrito,C2
permanecer impertérrito,C2
quedarse impertérrito,C2
estar enfurruñado,C2
parturienta,C2
matrona,C2
sietemesino,C2
defunción,C2
óbito,C2
deceso,C2
sepelio,C2
inhumación,C2
nicho,C2
ataúd,C2
lápida,C2
sepulcro,C2
sepultura,C2
fosa,C2
sarcófago,C2
restos mortales,C2
fúnebre,C2
macabro,C2
mortuorio,C2
expirar,C2
sepultar,C2
inhumar,C2
momificar,C2
irse al otro barrio,C2
pasar a mejor vida,C2
criar malvas,C2
carácter compulsivo,C2
carácter absorbente,C2
carácter cambiante,C2
carácter controvertido,C2
personalidad compulsivo,C2
personalidad absorbente,C2
personalidad cambiante,C2
personalidad controvertido,C2
temperamento compulsivo,C2
temperamento absorbente,C2
temperamento cambiante,C2
temperamento controvertido,C2
afable,C2
colérico,C2
visceral,C2
repelente,C2
impertinente,C2
borde,C2
chulo,C2
adoptar una actitud,C2
adoptar un comportamiento,C2
adoptar un talante,C2
manifestar una actitud,C2
manifestar un comportamiento,C2
manifestar un talante,C2
exteriorizar una actitud,C2
exteriorizar un comportamiento,C2
exteriorizar un talante,C2
moldear el carácter,C2
agriar el carácter,C2
moldear el carácter,C2
agriarse el carácter,C2
dulcificarse el carácter,C2
fortalecerse el carácter,C2
ser un mimado,C2
ser un señorito,C2
ser un pelma,C2
ser un plasta,C2
ser de armas tomar,C2
ser más bruto que un arado,C2
ser una mosquita muerta,C2
miedo atroz,C2
miedo irracional,C2
alegría desbordante,C2
alegría infinita,C2
envidia sana,C2
envidia obsesiva,C2
simpatía desbordante,C2
simpatía arrebatadora,C2
simpatía arrolladora,C2
aprecio infinito,C2
aprecio profundo,C2
aprecio absoluto,C2
estima infinito,C2
estima profundo,C2
estima absoluto,C2
desprecio infinito,C2
desprecio profundo,C2
desprecio absoluto,C2
rechazo absoluto,C2
rechazo feroz,C2
rechazo instintivo,C2
rechazo enérgico,C2
respeto incondicional,C2
respeto desmedido,C2
respeto profundo,C2
admiración incondicional,C2
admiración desmedido,C2
admiración profundo,C2
aprecio incondicional,C2
aprecio desmedido,C2
aprecio profundo,C2
sensación asfixiante,C2
sensación amarga,C2
sensación angustiosa,C2
sensación dolorosa,C2
sensación extraña,C2
sensación agradable,C2
sensación incómoda,C2
sensación indescriptible,C2
sentir una sensación de aburrimiento,C2
sentir una sensación de euforia,C2
sentir una sensación de inseguridad,C2
sentir una sensación de desánimo,C2
sentir una sensación de desasosiego,C2
sentir una sensación de incertidumbre,C2
notar una sensación de aburrimiento,C2
notar una sensación de euforia,C2
notar una sensación de inseguridad,C2
notar una sensación de desánimo,C2
notar una sensación de desasosiego,C2
notar una sensación de incertidumbre,C2
experimentar una sensación de aburrimiento,C2
experimentar una sensación de euforia,C2
experimentar una sensación de inseguridad,C2
experimentar una sensación de desánimo,C2
experimentar una sensación de desasosiego,C2
experimentar una sensación de incertidumbre,C2
transmitir una sensación de aburrimiento,C2
transmitir una sensación de euforia,C2
transmitir una sensación de inseguridad,C2
transmitir una sensación de desánimo,C2
transmitir una sensación de desasosiego,C2
transmitir una sensación de incertidumbre,C2
invadir una sensación de aburrimiento,C2
invadir una sensación de euforia,C2
invadir una sensación de inseguridad,C2
invadir una sensación de desánimo,C2
invadir una sensación de desasosiego,C2
invadir una sensación de incertidumbre,C2
estar rebosante de alegría,C2
estar rebosante de felicidad,C2
estar rebosante de satisfacción,C2
derrochar alegría,C2
derrochar entusiasmo,C2
derrochar energía,C2
sentirse pletórico,C2
sentirse exultante,C2
sentirse radiante,C2
estar como unas pascuas,C2
estar como unas castañuelas,C2
estar como un niño con zapatos nuevos,C2
no caber en sí de gozo,C2
no caber en sí de dicha,C2
no caber en sí de júbilo,C2
tranquilizarse,C2
quedarse como nuevo,C2
pasárselo de miedo,C2
pasárselo de muerte,C2
pasárselo bárbaro,C2
profesar amor,C2
profesar afecto,C2
profesar cariño,C2
profesar simpatía,C2
sentir predilección,C2
sentir inclinación por alguien,C2
adorar ciegamente,C2
adorar fervientemente,C2
admirar ciegamente,C2
admirar fervientemente,C2
cautivar,C2
embelesar,C2
sobrecoger,C2
celebrar,C2
congratularse,C2
llenar de dicha,C2
llenar de satisfacción,C2
hacerse falsas ilusiones,C2
crearse falsas ilusiones,C2
crearse falsas esperanzas,C2
contar con algo,C2
producir aversión,C2
producir rechazo,C2
repatear,C2
repeler,C2
no poder verlo ni en pintura,C2
revolver el estómago,C2
revolverse el estómago,C2
dar grima,C2
dar dentera,C2
dar repelús,C2
echar para atrás,C2
tirar para atrás,C2
sentirse herido,C2
sentirse destrozado,C2
sentirse consternado,C2
sentirse desconsolado,C2
sentirse afectado,C2
sentirse desolado,C2
sentirse depre,C2
derrumbarse,C2
estar hundido por los suelos,C2
estar hundido en la miseria,C2
estar con la moral por los suelos,C2
no levantar cabeza,C2
angustiarse,C2
espantarse,C2
echarse a temblar,C2
dar pavor,C2
hervir la sangre,C2
montar en cólera,C2
ponerse rojo de ira,C2
ponerse rojo de rabia,C2
ponerse como una furia,C2
ponerse hecho una fiera,C2
estar que muerde,C2
estar que trina,C2
estar aterrorizado,C2
estar en vilo,C2
estar de los nervios,C2
estar aterrorizado,C2
estar con el alma en vilo,C2
estar de los nervios,C2
exasperarse,C2
enervarse,C2
perder los estribos,C2
sacar de sus casillas,C2
serenar,C2
serenarse,C2
aplacar,C2
aplacarse,C2
remorder la conciencia,C2
sentir vergüenza ajena,C2
estar abochornado,C2
dar corte,C2
dar apuro,C2
resultar indiferente,C2
dejar indiferente,C2
importar un comino,C2
importar un rábano,C2
dejar helado,C2
dejar boquiabierto,C2
dejar pasmado,C2
dejar de una pieza,C2
quedarse helado,C2
quedarse boquiabierto,C2
quedarse pasmado,C2
quedarse de una pieza,C2
helarse la sangre,C2
aborrecer,C2
abominar,C2
corroer la envidia,C2
corroer los celos,C2
dominar el miedo,C2
dominar los nervios,C2
pasar por un bajón,C2
pasar por un bache,C2
tener un bajón,C2
tener un bache,C2
tener altibajos,C2
aflorar,C2
exteriorizar,C2
manifestar,C2
dar rienda suelta a,C2
dejarse llevar por,C2
aflorar un sentimiento,C2
exteriorizar un sentimiento,C2
manifestar un sentimiento,C2
dar rienda suelta a un sentimiento,C2
dejarse llevar por un sentimiento,C2
tener los sentimientos a flor de piel,C2
ocultar un sentimiento,C2
reprimir un sentimiento,C2
ahogar un sentimiento,C2
mostrar un sentimiento acusado,C2
mostrar un sentimiento abrasador,C2
mostrar un sentimiento irrefrenable,C2
mostrar un sentimiento latente,C2
entrarle a uno hambre,C2
entrarle a uno frío,C2
entrarle a uno calor,C2
entrarle a uno sueño,C2
tener un hambre voraz,C2
tener un hambre canina,C2
tener un hambre atroz,C2
tener pesadez,C2
tener sopor,C2
tener somnolencia,C2
tener un sueño ligero,C2
tener un sueño profundo,C2
tener un sueño pesado,C2
estar famélico,C2
estar tieso de frío,C2
sudar como un pollo,C2
andar cansado,C2
andar agotado,C2
andar hecho polvo,C2
estar exhausto,C2
estar reventado,C2
estar uno que se muere,C2
estar uno para el arrastre,C2
no poder dar un paso más,C2
ver las estrellas,C2
tener una sensación,C2
tener un presentimiento,C2
tener una corazonada,C2
tener una premonición,C2
estar cuerdo,C2
estar alelado,C2
estar en Babia,C2
estar en las nubes,C2
pensar en las musarañas,C2
no dar ni una,C2
hacer castillos en el aire,C2
ser fino,C2
ser refinado,C2
ser considerado,C2
ser galante,C2
ser comedido,C2
ser un consentido,C2
ser un caprichoso,C2
ser un malcriado,C2
obrar,C2
proceder,C2
guardar las formas,C2
guardar la compostura,C2
mantener las formas,C2
mantener la compostura,C2
perder las formas,C2
perder la compostura,C2
tener buenas maneras,C2
cumplir la etiqueta,C2
cumplir el protocolo,C2
seguir la etiqueta,C2
seguir el protocolo,C2
saltarse la etiqueta,C2
saltarse el protocolo,C2
ajustarse a la etiqueta,C2
ajustarse al protocolo,C2
portarse como un señor,C2
portarse como un caballero,C2
portarse como un bruto,C2
comportarse como un señor,C2
comportarse como un caballero,C2
comportarse como un bruto,C2
actuar con brusquedad,C2
actuar con rudeza,C2
actuar con aspereza,C2
actuar con acritud,C2
actuar con delicadeza,C2
actuar con tacto,C2
actuar con suavidad,C2
tener entereza,C2
carecer de entereza,C2
tener principios firmes,C2
tener principios sólidos,C2
tener principios férreos,C2
tener una moral de hierro,C2
tener una moral estricta,C2
tener una moral férrea,C2
tener una moral laxa,C2
ser una persona de principios,C2
tener moral,C2
tener doble moral,C2
tener valores,C2
tener principios,C2
adquirir valores,C2
adquirir principios,C2
inculcar valores,C2
inculcar principios,C2
infundir valores,C2
infundir principios,C2
vulnerar los principios,C2
violar los principios,C2
renegar de los principios,C2
pisotear los principios,C2
tener una situación privilegiada,C2
tener una situación acomodada,C2
tener una situación desahogada,C2
disfrutar de una situación privilegiada,C2
disfrutar de una situación acomodada,C2
disfrutar de una situación desahogada,C2
gozar de una situación privilegiada,C2
gozar de una situación acomodada,C2
gozar de una situación desahogada,C2
estar en una situación favorable,C2
estar en una situación adversa,C2
estar en una situación apurada,C2
encontrarse en una situación favorable,C2
encontrarse en una situación adversa,C2
encontrarse en una situación apurada,C2
estar en una situación desfavorable,C2
estar en una situación adversa,C2
estar en una situación apurada,C2
encontrarse en una situación desfavorable,C2
encontrarse en una situación adversa,C2
encontrarse en una situación apurada,C2
nacer de pie,C2
tener estrella,C2
apodo,C2
alias,C2
tratamiento,C2
Su Majestad,C2
Su Excelencia,C2
contraer un matrimonio,C2
anular un matrimonio,C2
segundas nupcias,C2
libro de familia,C2
partida de nacimiento,C2
certificado de nacimiento,C2
certificado de matrimonio,C2
certificado de defunción,C2
certificado de empadronamiento,C2
Número de Identificación Fiscal,C2
Número de Identificación Fiscal NIF,C2
presentar una solicitud,C2
cumplimentar una solicitud,C2
cursar una solicitud,C2
tramitar una solicitud,C2
desestimar una solicitud,C2
tener en regla el pasaporte,C2
tener en regla el carné de conducir,C2
tener en vigor el pasaporte,C2
tener en vigor el carné de conducir,C2
tener caducado el pasaporte,C2
tener caducado el carné de conducir,C2
monogamia,C2
poligamia,C2
bigamia,C2
matriarcado,C2
patriarcado,C2
consanguinidad,C2
casta,C2
alcurnia,C2
linaje,C2
cuna,C2
condición,C2
primogénito,C2
allegados,C2
relación paternofilial,C2
hijo legítimo,C2
hijo bastardo,C2
hijo biológico,C2
hijo natural,C2
hijo ilegítimo,C2
hijo bastardo,C2
hijo biológico,C2
hijo natural,C2
ser de familia adinerada,C2
ser de familia acomodada,C2
ser una piña,C2
ser uña y carne,C2
haber lazos de sangre,C2
tener lazos de sangre,C2
estar unido por un lazo familiar,C2
estar unido por un lazo fraternal,C2
estar vinculado por un lazo familiar,C2
estar vinculado por un lazo fraternal,C2
estar unido por un grado de parentesco,C2
estar unido por un lazo de parentesco,C2
crecer en el seno de una familia humilde,C2
crecer en el seno de una familia poderosa,C2
emparentar,C2
entroncar,C2
educar de forma exquisita,C2
educar de forma estricta,C2
educar de forma severa,C2
educar de forma permisiva,C2
educar de forma espartana,C2
inculcar valores,C2
sermonear,C2
reprender,C2
amonestar,C2
leer la cartilla,C2
echar un sermón,C2
echar la bronca,C2
echar la charla,C2
hacer rabiar,C2
dejar como herencia,C2
dejar en herencia,C2
dejar de herencia,C2
camarada,C2
amigote,C2
compinche,C2
allegado,C2
compadre,C2
adepto,C2
partidario,C2
formalizar una relación,C2
formalizar un vínculo,C2
estrechar una relación,C2
estrechar un vínculo,C2
formalizar una relación,C2
formalizar un vínculo,C2
estrecharse una relación,C2
estrecharse un vínculo,C2
estrechar un lazo de amistad,C2
estrecharse un lazo de amistad,C2
entablar una relación,C2
intensificar una relación,C2
fortalecer una relación,C2
involucrarse en una relación,C2
profundizar en una relación,C2
cultivar una relación,C2
forjar una relación,C2
relacionarse abiertamente,C2
relacionarse públicamente,C2
relacionarse afectivamente,C2
relacionarse íntimamente,C2
relacionarse armoniosamente,C2
congeniar con alguien,C2
compenetrarse con alguien,C2
sintonizar con alguien,C2
llevarse a las mil maravillas,C2
llevarse a la perfección,C2
llevarse de miedo,C2
llevarse perfectamente,C2
codearse con alguien,C2
alternar con alguien,C2
saludar cortésmente,C2
saludar fríamente,C2
cortar de raíz una relación,C2
evento,C2
celebración pomposo,C2
celebración soporífero,C2
celebración vistoso,C2
celebración protocolario,C2
acto pomposo,C2
acto soporífero,C2
acto vistoso,C2
acto protocolario,C2
festividad,C2
festejo,C2
efeméride,C2
onomástica,C2
cortejo nupcial,C2
exequias,C2
pompas fúnebres,C2
ser el homenajeado,C2
festejar,C2
oficiar,C2
ser el maestro de ceremonias,C2
celebrar algo a bombo y platillo,C2
tirar la casa por la ventana,C2
abrir el baile,C2
leer el pregón,C2
oficiar un acto,C2
celebrar una pedida,C2
celebrar una pedida de mano,C2
