Lexical item,Level
trabajar en buenas condiciones,B2
trabajar en malas condiciones,B2
trabajar en óptimas condiciones,B2
firmar un presupuesto,B2
revisar la instalación eléctrica,B2
poner un enchufe,B2
poner un punto de luz,B2
poner una toma de corriente,B2
arreglar un interruptor,B2
arreglar un enchufe,B2
arreglar un aparato eléctrico,B2
empleo,B2
desempleo,B2
ocupación,B2
despido,B2
oferta de empleo,B2
oferta pública de empleo,B2
Instituto Nacional de Empleo,B2
Instituto Nacional de Empleo INEM,B2
Empresa de Trabajo Temporal,B2
Empresa de Trabajo Temporal ETT,B2
carta de recomendación,B2
carta de despido,B2
subir el paro,B2
subir el desempleo,B2
bajar el paro,B2
bajar el desempleo,B2
crecer el número de desempleados,B2
aumentar el número de desempleados,B2
disminuir el número de desempleados,B2
estar en un proceso de selección,B2
participar en un proceso de selección,B2
estar en un proceso de selección de personal,B2
participar en un proceso de selección de personal,B2
llamar a alguien para una entrevista,B2
citar a alguien para una entrevista,B2
llamar a alguien para una entrevista de trabajo,B2
citar a alguien para una entrevista de trabajo,B2
contratar a alguien,B2
renovar un contrato,B2
perder el empleo,B2
ser despedido,B2
estar desempleado,B2
cobrar una indemnización,B2
tener buenas referencias,B2
tener malas referencias,B2
anticipo,B2
comisión,B2
dietas,B2
flexibilidad de horario,B2
jornada laboral,B2
jornada de trabajo,B2
día laborable,B2
día festivo,B2
comité de empresa,B2
representante de empresa,B2
cláusula del contrato,B2
cláusula del convenio colectivo,B2
cotización a la Seguridad Social,B2
contratar,B2
ser contratado,B2
estar en periodo de prueba,B2
superar el periodo de prueba,B2
cobrar un sueldo,B2
cobrar un salario fijo,B2
cobrar una nómina,B2
cobrar una paga extra,B2
cobrar una hora extra,B2
cobrar un anticipo,B2
cobrar comisiones,B2
cobrar dietas,B2
cobrar un sueldo razonable,B2
cobrar un sueldo ridículo,B2
cotizar a la Seguridad Social,B2
tener un día libre,B2
pedir un día libre,B2
pedir un aumento de sueldo,B2
pedir un ascenso,B2
pedir un anticipo,B2
pedir un día de permiso,B2
pedir la jubilación,B2
pedir un aumento de sueldo,B2
pedir un ascenso,B2
pedir un anticipo,B2
pedir un día de permiso,B2
pedir la jubilación anticipada,B2
tener un accidente de trabajo,B2
prevenir el estrés,B2
prevenir los riesgos laborales,B2
estar de baja por paternidad,B2
estar de baja por enfermedad,B2
reivindicar,B2
estar en huelga,B2
estar retirado,B2
retirarse,B2
habilidad,B2
capacidad,B2
profesionalidad,B2
experiencia,B2
cualificado,B2
competente,B2
incompetente,B2
ambicioso,B2
profesional,B2
experto,B2
inexperto,B2
capaz,B2
incapaz,B2
perezoso,B2
pasatiempo,B2
ocio,B2
parque natural,B2
parque temático,B2
parque acuático,B2
fiesta de disfraces,B2
fuegos artificiales,B2
cohetes,B2
entretenerse,B2
pasar el rato,B2
ir de juerga,B2
ir de fiesta,B2
salir de juerga,B2
salir de fiesta,B2
estar de juerga,B2
estar de fiesta,B2
disfrazarse,B2
resolver pasatiempos,B2
ser coleccionista de,B2
pasarlo fenomenal,B2
pasarlo en grande,B2
pasarselo fenomenal,B2
pasarselo en grande,B2
desfile,B2
muestra,B2
presentación,B2
acomodador,B2
guardarropa,B2
taquilla,B2
butaca,B2
sala de exposiciones,B2
sala de cine,B2
sala de conciertos,B2
pista de baile,B2
pista de una discoteca,B2
pista del circo,B2
función de teatro,B2
función de circo,B2
sesión de cine,B2
espectáculo apto para todos los públicos,B2
espectáculo apto para mayores de 18 años,B2
espectáculo deportivo,B2
representación teatral,B2
festival de música,B2
estreno,B2
estrenar,B2
inaugurar,B2
montar una exposición,B2
organizar una exposición,B2
cancelar un espectáculo,B2
campeonato,B2
liga,B2
instalaciones deportivas,B2
palacio de deportes,B2
estadio,B2
aficionado,B2
socio,B2
fan,B2
empate,B2
victoria,B2
triunfo,B2
deporte de invierno,B2
deporte de equipo,B2
deporte de riesgo,B2
deporte de competición,B2
juegos olímpicos,B2
juegos olímpicos JJ. OO.,B2
olimpiada,B2
Comité Olímpico Internacional,B2
Comité Olímpico Internacional COI,B2
entrenar,B2
calentar,B2
participar en el entrenamiento,B2
sufrir una lesión,B2
tener una lesión,B2
hacerse una lesión,B2
eliminar,B2
vencer,B2
acertar,B2
fallar,B2
ser de un equipo,B2
hacerse socio de un club,B2
hacerse socio de una asociación,B2
hacerse socio de un club,B2
hacerse socio de una asociación deportiva,B2
clasificarse para la final,B2
clasificarse para la eliminatoria,B2
clasificarse para el campeonato,B2
clasificarse para la semifinal,B2
clasificarse para la eliminatoria,B2
clasificarse para el campeonato,B2
ser campeón,B2
ser subcampeón,B2
quedar campeón de liga,B2
quedar campeón de copa,B2
quedar campeón del mundo,B2
quedar subcampeón de liga,B2
quedar subcampeón de copa,B2
quedar subcampeón del mundo,B2
ganar la copa,B2
ganar una medalla,B2
conseguir la copa,B2
conseguir una medalla,B2
retirarse un deportista,B2
juego de azar,B2
juego de ingenio,B2
juego limpio,B2
juego sucio,B2
rompecabezas,B2
puzle,B2
jugar una partida,B2
tocarle el turno a alguien,B2
barajar,B2
repartir,B2
sacar una carta,B2
echar una carta,B2
jugar al escondite,B2
jugar a las canicas,B2
jugar a la comba,B2
montar en los columpios,B2
montar en el tobogán,B2
jugar a la lotería,B2
hacer quinielas,B2
hacer una apuesta,B2
apostar,B2
sacar una ficha,B2
comer una ficha,B2
avanzar con una ficha,B2
tirar el dado,B2
tirar los dados,B2
seguir las reglas del juego,B2
entender las reglas del juego,B2
explicar las reglas del juego,B2
saltarse las reglas del juego,B2
hacer trampas,B2
comunicación telefónica,B2
comunicación audiovisual,B2
comunicación escrita,B2
comunicación radiofónica,B2
rumor,B2
dato,B2
anécdota,B2
comentario,B2
comunicación fiable,B2
comunicación oficial,B2
comunicación extraoficial,B2
comunicación de última hora,B2
noticia fiable,B2
noticia oficial,B2
noticia extraoficial,B2
noticia de última hora,B2
comentar,B2
comunicar,B2
declarar,B2
anunciar,B2
opinar,B2
mantener la comunicación,B2
mantener el contacto,B2
establecer la comunicación,B2
establecer el contacto,B2
comunicarse personalmente,B2
comunicarse diariamente,B2
comunicarse oralmente,B2
comunicarse por escrito,B2
formular una pregunta,B2
formular una crítica,B2
conocer un rumor,B2
conocer un dato,B2
enterarse de una noticia por casualidad,B2
enterarse de una noticia casualmente,B2
enterarse de una noticia por la prensa,B2
carta de solicitud de trabajo,B2
carta de reclamación,B2
carta confidencial,B2
carta privada,B2
carta oficial,B2
escribir una carta a mano,B2
escribir una carta a máquina,B2
escribir una carta a ordenador,B2
certificar una carta,B2
certificar un paquete,B2
entregar una carta,B2
entregar un telegrama,B2
entregar un mensaje,B2
entregar en mano,B2
abrir la correspondencia,B2
recibir la correspondencia,B2
entregar la correspondencia,B2
enviar la correspondencia,B2
recoger la correspondencia,B2
atención al cliente,B2
información al cliente,B2
servicio de atención al cliente,B2
servicio de información al cliente,B2
teléfono digital,B2
teléfono analógico,B2
recibo del teléfono,B2
factura del teléfono,B2
línea telefónica,B2
línea de teléfono,B2
red telefónica,B2
red de teléfono,B2
conexión telefónica,B2
conexión de teléfono,B2
compañía telefónica,B2
compañía de teléfono,B2
telefonear,B2
cortar la línea,B2
cortarse la comunicación,B2
llamar a cobro revertido,B2
hacer una llamada urbana,B2
hacer una llamada local,B2
hacer una llamada interurbana,B2
hacer una llamada interprovincial,B2
hacer una llamada internacional,B2
hacer una llamada gratuita,B2
dar de alta la línea,B2
dar de baja la línea,B2
dar de alta la línea telefónica,B2
dar de baja la línea telefónica,B2
tener tarifa plana,B2
tener ADSL,B2
contratar tarifa plana,B2
contratar ADSL,B2
tener la tarifa plana,B2
tener ADSL,B2
contratar la tarifa plana,B2
contratar ADSL,B2
tener un buen servicio,B2
tener un mal servicio,B2
dar un buen servicio,B2
dar un mal servicio,B2
titular,B2
subtítulo,B2
pie de foto,B2
portada,B2
primera página,B2
crónica,B2
crítica,B2
carta al director,B2
editor,B2
redactor,B2
redactor jefe,B2
corresponsal,B2
enviado especial,B2
edición,B2
redacción,B2
artículo de opinión,B2
artículo de fondo,B2
periódico de la mañana,B2
periódico de la tarde,B2
prensa escrita,B2
prensa rosa,B2
prensa del corazón,B2
prensa deportiva,B2
prensa amarilla,B2
prensa económica,B2
prensa gratuita,B2
libertad de prensa,B2
libertad de expresión,B2
censura,B2
noticias de actualidad,B2
suscribirse a un periódico,B2
suscribirse a una revista,B2
dar una rueda de prensa,B2
audición,B2
emisión,B2
programa televisivo,B2
programa radiofónico,B2
oyente,B2
telespectador,B2
teleadicto,B2
cámara,B2
redactor,B2
enviado especial,B2
corresponsal,B2
reportero,B2
televisión por cable,B2
televisión vía satélite,B2
televisión digital,B2
televisión analógica,B2
medio audiovisual,B2
medio periodístico,B2
parte meteorológico,B2
informativos,B2
espacio publicitario,B2
programación de calidad,B2
programación cultural,B2
programación para todos los públicos,B2
programación de calidad,B2
programación cultural,B2
programación apta para todos los públicos,B2
seguir un programa de televisión,B2
seguir un programa de radio,B2
grabar un programa de televisión,B2
grabar un programa de radio,B2
perderse un programa de televisión,B2
perderse un programa de radio,B2
zapear,B2
equipo informático,B2
servidor,B2
proveedor,B2
proveedor de acceso,B2
proveedor de conexión,B2
videoconferencia,B2
audioconferencia,B2
comunicación a través del ordenador,B2
entrar en un enlace,B2
acceder a un enlace,B2
pinchar en un enlace,B2
instalar un programa,B2
instalar un antivirus,B2
manejar un programa,B2
manejar un antivirus,B2
participar en una lista de distribución,B2
inscribirse en una lista de distribución,B2
apuntarse en una lista de distribución,B2
comunicarse por correo electrónico,B2
comunicarse por videoconferencia,B2
entrar un virus,B2
atacar un virus,B2
eliminar un virus,B2
albañilería,B2
fontanería,B2
carpintería,B2
material de construcción,B2
cemento,B2
ladrillo,B2
hacer una reforma,B2
reformar,B2
inmobiliaria,B2
constructora,B2
gastos de comunidad,B2
gastos de portería,B2
gastos de agua,B2
vivir de alquiler,B2
estar de alquiler,B2
firmar una hipoteca,B2
firmar un contrato,B2
firmar una hipoteca,B2
firmar un contrato de alquiler,B2
dar de alta la luz,B2
dar de alta el agua,B2
dar de alta el teléfono,B2
dar de alta el gas,B2
dar de baja la luz,B2
dar de baja el agua,B2
dar de baja el teléfono,B2
dar de baja el gas,B2
residencia temporal,B2
residencia permanente,B2
residencia estival,B2
vivienda,B2
alojamiento,B2
hogar,B2
convivir,B2
trasladarse a,B2
ático,B2
dúplex,B2
buhardilla,B2
casa de campo,B2
segunda residencia,B2
vivienda de alquiler,B2
vivienda en propiedad,B2
escalera de incendios,B2
salida de emergencia,B2
comunidad,B2
comunidad de vecinos,B2
administrador,B2
conserje,B2
buena distribución,B2
mala distribución,B2
bien orientado,B2
mal orientado,B2
orientado al norte,B2
orientado al sur,B2
acogedor,B2
lujoso,B2
espacioso,B2
dar a la calle,B2
dar a un patio,B2
dar al jardín,B2
escoba,B2
recogedor,B2
fregona,B2
trapo,B2
detergente,B2
lavavajillas,B2
suavizante,B2
suciedad,B2
limpieza,B2
arreglar la casa,B2
recoger la casa,B2
quitar el polvo,B2
dejar la casa recogida,B2
dejar la casa limpia,B2
tener la casa recogida,B2
tener la casa limpia,B2
dejar la cama hecha,B2
dejar la mesa puesta,B2
tener la cama hecha,B2
tener la mesa puesta,B2
recuerdo,B2
adorno,B2
ambiente cálido,B2
ambiente íntimo,B2
ambiente acogedor,B2
ambiente fresco,B2
iluminación directa,B2
iluminación indirecta,B2
iluminación suave,B2
iluminación tenue,B2
iluminación alegre,B2
luz directa,B2
luz indirecta,B2
luz suave,B2
luz tenue,B2
luz alegre,B2
amueblar una habitación,B2
freidora,B2
robot de cocina,B2
exprimidor,B2
picadora,B2
batidora,B2
timbre,B2
bombilla,B2
linterna,B2
enchufe,B2
interruptor,B2
cable,B2
estropearse un electrodoméstico,B2
averiarse un electrodoméstico,B2
repartidor,B2
cartero comercial,B2
envío,B2
entrega,B2
gastos de envío,B2
empresa de mensajería,B2
correo ordinario,B2
correo postal,B2
correo aéreo,B2
carta certificada,B2
carta urgente,B2
giro postal,B2
giro telegráfico,B2
cheque postal,B2
paquete postal,B2
enviar contra reembolso,B2
enviar con acuse de recibo,B2
caja fuerte,B2
ahorro,B2
cobro,B2
ingreso,B2
pago,B2
hipoteca,B2
crédito,B2
préstamo,B2
talonario de cheques,B2
accionista,B2
inversor,B2
ingresos periódicos,B2
ingresos extra,B2
ingresos elevados,B2
cuenta corriente,B2
ahorrar dinero,B2
cobrar dinero,B2
invertir dinero,B2
pedir una hipoteca,B2
pedir un crédito,B2
pedir un préstamo,B2
solicitar una hipoteca,B2
solicitar un crédito,B2
solicitar un préstamo,B2
conceder una hipoteca,B2
conceder un crédito,B2
conceder un préstamo,B2
pagar una hipoteca,B2
pagar un crédito,B2
pagar un préstamo,B2
domiciliar un recibo,B2
domiciliar un pago,B2
hacer un ingreso,B2
hacer una transferencia,B2
hacer un ingreso,B2
hacer una transferencia bancaria,B2
ingresar dinero,B2
retirar dinero,B2
cobrar un cheque,B2
firmar un cheque,B2
compañía de seguros,B2
cubrir un accidente,B2
cubrir una prestación,B2
policía municipal,B2
policía de tráfico,B2
inspector,B2
agente,B2
inspector de policía,B2
agente de policía,B2
comisario,B2
seguridad,B2
servicio de seguridad,B2
sospechoso,B2
secuestrador,B2
banda de delincuentes,B2
banda de criminales,B2
vigilancia,B2
protección,B2
seguridad,B2
seguridad ciudadana,B2
delito,B2
violación,B2
atraco,B2
asesinato,B2
secuestro,B2
pista,B2
coartada,B2
huella,B2
prueba,B2
medida de seguridad,B2
retrato robot,B2
poner una denuncia,B2
denunciar,B2
seguir una pista,B2
encontrar una pista,B2
detener a un sospechoso,B2
detener a un delincuente,B2
interrogar a un sospechoso,B2
interrogar a un delincuente,B2
confesar,B2
asistente social,B2
trabajador social,B2
monitor de actividades,B2
adaptación,B2
integración,B2
marginación,B2
menores,B2
inmigrantes,B2
personas mayores,B2
personas discapacitadas,B2
personas sin recursos,B2
personas mayores,B2
personas discapacitadas,B2
personas sin recursos económicos,B2
personas sin trabajo,B2
personas sin hogar,B2
personas en paro,B2
marginación,B2
desempleo,B2
vejez,B2
inmigración,B2
tercera edad,B2
oficina del INEM,B2
apoyar,B2
cooperar,B2
colaborar,B2
perder el empleo,B2
perder el empleo de forma temporal,B2
perder el empleo indefinida,B2
cotizar a la Seguridad Social,B2
cobrar el subsidio de desempleo,B2
farola,B2
contenedor de basuras,B2
contenedor de vidrio,B2
contenedor de papel,B2
contenedor de plástico,B2
compañía eléctrica,B2
compañía telefónica,B2
compañía de gas,B2
compañía de agua,B2
servicio de limpieza,B2
servicio de recogida de basura,B2
recoger la basura,B2
barrer las calles,B2
regar los jardines,B2
regar las zonas verdes,B2
llegar la factura del agua,B2
llegar la factura de la luz,B2
llegar el recibo del agua,B2
llegar el recibo de la luz,B2
pagar la factura del agua,B2
pagar la factura de la luz,B2
pagar el recibo del agua,B2
pagar el recibo de la luz,B2
deber la factura del agua,B2
deber la factura de la luz,B2
deber el recibo del agua,B2
deber el recibo de la luz,B2
cobrar la factura del agua,B2
cobrar la factura de la luz,B2
cobrar el recibo del agua,B2
cobrar el recibo de la luz,B2
establecimiento,B2
comercio,B2
cadena,B2
artículo,B2
producto,B2
mercancía,B2
distribución,B2
reparto,B2
clientela,B2
consumidor,B2
comercial,B2
etiqueta,B2
alarma,B2
horario comercial,B2
horario continuo,B2
dar la vez,B2
pedir la vez,B2
poner una reclamación,B2
pedir el libro de reclamaciones,B2
echar un vistazo,B2
hacerse una idea,B2
ver escaparates,B2
perder clientes,B2
ganar clientes,B2
complementos,B2
conjunto,B2
albornoz,B2
bata,B2
camisón,B2
delantal,B2
calzador,B2
aguja,B2
alfiler,B2
hilo,B2
cremallera,B2
percha,B2
ropa de temporada,B2
ropa de calle,B2
ropa de cama,B2
ropa de montaña,B2
zapatos abiertos,B2
zapatos cerrados,B2
zapatos de fiesta,B2
estampado,B2
cosido,B2
descosido,B2
arrugado,B2
doblado,B2
encoger,B2
darse de sí,B2
limpiar en seco,B2
llevar al tinte,B2
quedar ajustado,B2
quedar apretado,B2
quedar amplio,B2
quedar flojo,B2
apretar los zapatos,B2
apretar la cintura,B2
estar pasado de moda,B2
producto natural,B2
producto alimenticio,B2
alimento básico,B2
alimento nutritivo,B2
alimento pesada,B2
alimento ligera,B2
alimento sin conservantes,B2
alimento sin colorantes,B2
comida pesada,B2
comida ligera,B2
comida sin conservantes,B2
comida sin colorantes,B2
bajo en calorías,B2
bajo en sal,B2
bajo en azúcar,B2
rico en calorías,B2
rico en vitaminas,B2
rico en proteínas,B2
rico en fibra,B2
rico en calcio,B2
llevar el pedido,B2
hacer el pedido,B2
estar en buenas condiciones,B2
estar en malas condiciones,B2
factura,B2
cheque,B2
recibo,B2
presupuesto,B2
condiciones de financiación,B2
condiciones de pago,B2
pagar a plazos,B2
pagar al contado,B2
dejar una señal,B2
hacer una factura,B2
hacer un recibo,B2
hacer un presupuesto,B2
pedir una factura,B2
pedir un recibo,B2
pedir un presupuesto,B2
salir gratis,B2
ser gratis,B2
dos por uno,B2
dos por el precio de uno,B2
tener tarjeta de cliente,B2
tener tarjeta de fidelidad,B2
solicitar tarjeta de cliente,B2
solicitar tarjeta de fidelidad,B2
diagnóstico,B2
tratamiento,B2
faringitis,B2
diabetes,B2
bronquitis,B2
neumonía,B2
depresión,B2
tener la tensión alta,B2
tener la tensión baja,B2
tener el colesterol alto,B2
tener azúcar,B2
ataque al corazón,B2
ataque epiléptico,B2
ataque de ansiedad,B2
enfermedad crónica,B2
enfermedad leve,B2
enfermedad grave,B2
enfermedad terminal,B2
enfermedad mental,B2
enfermedad contagiosa,B2
enfermedad hereditaria,B2
atender a un enfermo,B2
contagiar,B2
contagiarse,B2
transmitir,B2
curativo,B2
medicinal,B2
terapéutico,B2
perjudicial,B2
beneficioso,B2
diagnosticar,B2
cuidarse,B2
reponer fuerzas,B2
padecer una enfermedad,B2
sufrir una enfermedad,B2
pasar una enfermedad,B2
coger un virus,B2
coger un catarro,B2
contagiar un virus,B2
contagiar un catarro,B2
dar un infarto,B2
dar una parálisis,B2
dar una reacción alérgica,B2
dar un desmayo,B2
sufrir un infarto,B2
sufrir una parálisis,B2
sufrir una reacción alérgica,B2
sufrir un desmayo,B2
estar en coma,B2
estar a régimen,B2
estar a dieta,B2
tener una salud de hierro,B2
tener una salud a prueba de bomba,B2
hacerse un empaste,B2
perder el apetito,B2
perder las ganas de comer,B2
escayolar,B2
vendar,B2
herida grave,B2
herida profunda,B2
herida superficial,B2
herida leve,B2
tener una cicatriz,B2
quedar una cicatriz,B2
curar una herida,B2
curarse una herida,B2
tener un tirón,B2
tener una contractura,B2
tener un tirón,B2
tener una contractura muscular,B2
hacerse un esguince,B2
torcerse un tobillo,B2
dar puntos,B2
poner una escayola,B2
poner una venda,B2
poner un esparadrapo,B2
poner una gasa,B2
ganar peso,B2
perder peso,B2
síntoma,B2
cansancio,B2
debilidad,B2
mareos,B2
náuseas,B2
fiebre alta,B2
fiebre baja,B2
vomitar,B2
marearse,B2
sentir cansancio,B2
sentir dolor,B2
estar deprimido,B2
estar decaído,B2
tener ansiedad,B2
tener escalofríos,B2
tener mareos,B2
tener náuseas,B2
tener malestar,B2
tener molestias,B2
especialista,B2
ambulatorio,B2
consultorio,B2
sanatorio,B2
radiografía,B2
escáner,B2
TAC,B2
transfusión de sangre,B2
ecografía,B2
chequeo,B2
consulta del médico,B2
consulta del dentista,B2
consulta del ginecólogo,B2
asistencia médica,B2
asistencia domiciliaria,B2
pediatra,B2
otorrino,B2
otorrinolaringólogo,B2
traumatólogo,B2
anestesista,B2
trabajador social,B2
asistente social,B2
botiquín,B2
camilla,B2
quirófano,B2
cirugía,B2
revisión ginecológica,B2
revisión dental,B2
revisión anual,B2
hospitalizar,B2
operar,B2
anestesiar,B2
curar,B2
tomar la tensión,B2
tomarse la tensión,B2
inyección,B2
pomada,B2
calmante,B2
supositorio,B2
analgésico,B2
antiinflamatorio,B2
prospecto,B2
contraindicaciones,B2
efectos secundarios,B2
síntomas,B2
gasa,B2
venda,B2
esparadrapo,B2
medicamento genérico,B2
medicamento homeopático,B2
medicamento contraindicado,B2
dosis mínima,B2
dosis diaria,B2
dosis recomendada,B2
vacunarse,B2
recetar,B2
esencia,B2
sales de baño,B2
hilo dental,B2
seda dental,B2
suciedad,B2
tijeras,B2
lima,B2
cortaúñas,B2
bañera de hidromasaje,B2
jacuzzi,B2
cabina de ducha,B2
pelo graso,B2
pelo sano,B2
pelo brillante,B2
dientes blancos,B2
dientes amarillentos,B2
dientes sanos,B2
darse una ducha caliente,B2
darse una ducha fría,B2
darse una ducha rápida,B2
darse un baño caliente,B2
darse un baño frío,B2
darse un baño relajante,B2
darse un baño de espuma,B2
cortarse las uñas,B2
limarse las uñas,B2
cepillarse las uñas,B2
enredarse el pelo,B2
recogerse el pelo,B2
cepillarse el pelo,B2
desenredarse el pelo,B2
recogerse el pelo,B2
cepillarse el pelo,B2
melena,B2
maquillaje,B2
colorete,B2
sombra de ojos,B2
rímel,B2
laca,B2
gel fijador,B2
gomina,B2
masaje,B2
hidromasaje,B2
sauna,B2
estética,B2
cosmética,B2
cosmética natural,B2
productos cosméticos,B2
salón de belleza,B2
centro de belleza,B2
balneario,B2
manchas,B2
granos,B2
crema hidratante,B2
crema suavizante,B2
crema limpiadora,B2
crema nutritiva,B2
crema solar,B2
ponerse guapo,B2
cambiar de peinado,B2
cambiar de aspecto,B2
mantenerse bien,B2
mantenerse mal,B2
mantenerse joven,B2
conservarse bien,B2
conservarse mal,B2
conservarse joven,B2
darse un masaje terapéutico,B2
darse un masaje relajante,B2
recortarse el bigote,B2
recortarse la barba,B2
registrar las maletas,B2
registrar el equipaje,B2
inspeccionar las maletas,B2
inspeccionar el equipaje,B2
extraviar las maletas,B2
viaje de novios,B2
viaje de placer,B2
viaje de recreo,B2
viaje oficial,B2
turismo rural,B2
turismo de aventura,B2
turismo cultural,B2
turismo de montaña,B2
ruta,B2
trayecto,B2
itinerario,B2
recorrer el océano,B2
recorrer el país,B2
atravesar el océano,B2
atravesar el país,B2
cruzar el océano,B2
cruzar el país,B2
viajar en clase turista,B2
viajar en clase preferente,B2
viajar en primera,B2
viajar en clase turista,B2
viajar en clase preferente,B2
viajar en primera clase,B2
dar la vuelta al mundo,B2
pasar el verano,B2
montar un viaje,B2
organizar un viaje,B2
cubo,B2
pala,B2
rastrillo,B2
flotador,B2
zona nudista,B2
puesto de socorro,B2
paseo marítimo,B2
bandera verde,B2
bandera amarilla,B2
bandera roja,B2
darse un baño,B2
ir de pesca,B2
jugar a las palas,B2
jugar al vóley,B2
estar el agua fría,B2
estar el agua caliente,B2
estar el agua buena,B2
estar el agua limpia,B2
estar el agua sucia,B2
estar el agua transparente,B2
quemarse la espalda,B2
quemarse los hombros,B2
monte,B2
colina,B2
anorak,B2
escalar,B2
hacer alpinismo,B2
hacer descenso de barrancos,B2
albergue,B2
bungaló,B2
parador,B2
vestíbulo,B2
consigna,B2
cama supletoria,B2
colchoneta,B2
acampar,B2
ir de acampada,B2
hacer una acampada,B2
registrarse,B2
alojarse en un hotel,B2
alojarse en un apartamento,B2
dar a,B2
tener vistas,B2
alquilar una cabaña,B2
alquilar un bungaló,B2
alquilar un apartamento,B2
alojarse en una cabaña,B2
alojarse en un bungaló,B2
alojarse en un apartamento,B2
poner una reclamación,B2
pedir el libro de reclamaciones,B2
montar la tienda de campaña,B2
recoger la tienda de campaña,B2
desmontar la tienda de campaña,B2
recoger la tienda de campaña,B2
autovía,B2
carretera nacional,B2
carretera comarcal,B2
carretera principal,B2
carretera secundaria,B2
autopista de peaje,B2
curva,B2
cruce,B2
rotonda,B2
bache,B2
área de descanso,B2
puesto de socorro,B2
peaje,B2
autobús urbano,B2
autobús interurbano,B2
IBERIA,B2
RENFE,B2
RENFE Red Nacional de Ferrocarriles Españoles,B2
haber tráfico,B2
haber circulación,B2
haber movimiento,B2
haber mucho tráfico,B2
haber mucho circulación,B2
haber mucho movimiento,B2
haber poco tráfico,B2
haber poco circulación,B2
haber poco movimiento,B2
cruzar la frontera,B2
pasar la aduana,B2
declarar,B2
pasar un control de carreteras,B2
pasar un control de aduana,B2
pasajero,B2
peatón,B2
coche de carreras,B2
coche oficial,B2
coche particular,B2
matrícula,B2
número de matrícula,B2
compartimento,B2
vagón,B2
arrancar,B2
acelerar,B2
frenar,B2
adelantar,B2
poner el intermitente,B2
tocar el claxon,B2
circular en coche,B2
llevar una moto,B2
manejar,B2
barco de pasajeros,B2
barco de vela,B2
barco pesquero,B2
ferry,B2
tripulación,B2
pasajero,B2
marítimo,B2
hacer escala,B2
embarcar,B2
desembarcar,B2
hacer un crucero,B2
tripulación,B2
pasajero,B2
puente aéreo,B2
transporte aéreo,B2
accidente aéreo,B2
vuelo chárter,B2
vuelo directo,B2
vuelo con escalas,B2
vuelo nacional,B2
vuelo de líneas regulares,B2
vuelo chárter,B2
vuelo directo,B2
vuelo con escalas,B2
vuelo internacional,B2
vuelo de líneas regulares,B2
pilotar,B2
anunciar un vuelo,B2
cancelar un vuelo,B2
retrasar un vuelo,B2
señal,B2
señal de tráfico,B2
carné por puntos,B2
normas de circulación,B2
permiso de circulación,B2
casco homologado,B2
cinturón homologado,B2
silla homologado,B2
chaleco homologado,B2
ceda el paso,B2
prohibido aparcar,B2
girar,B2
dirección obligatoria,B2
dirección prohibida,B2
curva peligroso,B2
cruce peligroso,B2
ponerse el cinturón de seguridad,B2
ponerse el casco,B2
aparcar en zona azul,B2
aparcar en zona verde,B2
aparcar en zona prohibida,B2
renovar el carné de conducir,B2
sacar el carné de conducir,B2
renovar el carné de conducir,B2
sacarse el carné de conducir,B2
renovar el permiso de circulación,B2
reducir la velocidad,B2
aumentar la velocidad,B2
poner una multa,B2
pagar una multa,B2
ceder el paso,B2
adelantar,B2
perder el control,B2
pinchar,B2
pincharse una rueda,B2
tener un pinchazo,B2
quedarse sin gasolina,B2
quedarse sin frenos,B2
producirse un accidente,B2
dar un golpe,B2
darse un golpe,B2
chocar contra algo,B2
salirse de la carretera,B2
taller,B2
grúa,B2
ayuda en carretera,B2
rueda de repuesto,B2
arreglo,B2
reparación,B2
revisión anual,B2
revisión periódica,B2
revisión a fondo,B2
cambiar el aceite,B2
cambiar una rueda,B2
cambiar una pieza,B2
arreglar un pinchazo,B2
tener garantía,B2
indemnización,B2
pagar un seguro,B2
contratar un seguro,B2
tener el coche asegurado,B2
tener un seguro,B2
gasto,B2
ahorros,B2
ingresos,B2
ganancias,B2
pérdidas,B2
moneda extranjera,B2
cheque de viaje,B2
préstamo,B2
garantía,B2
recursos,B2
recursos económicos,B2
crisis financiera,B2
enviar dinero,B2
mandar dinero,B2
prestar dinero,B2
dejar dinero,B2
pagar a plazos,B2
pagar al contado,B2
hacer un giro,B2
hacer una transferencia,B2
hacer un giro postal,B2
hacer una transferencia,B2
bolsa,B2
subir la bolsa,B2
bajar la bolsa,B2
acción,B2
participación,B2
accionista,B2
tipo de interés,B2
tipo de interés fijo,B2
tipo de interés variable,B2
inversión,B2
ahorro,B2
invertir,B2
invertir en,B2
ahorrar,B2
tener un interés del + [número cardinal] + por ciento,B2
Cámara de Comercio,B2
Ministerio de Hacienda,B2
hacer la declaración de la renta,B2
presentar la declaración de la renta,B2
inspector de hacienda,B2
inspección,B2
denunciar el delito fiscal,B2
investigar el delito fiscal,B2
luchar contra el delito fiscal,B2
consumo,B2
demanda,B2
competencia,B2
sociedad de consumo,B2
comerciante,B2
comercialización,B2
artículo,B2
producto,B2
pedido,B2
mercancía,B2
distribución,B2
reparto,B2
representante,B2
comercial,B2
comercio exterior,B2
comercio interior,B2
comercio internacional,B2
comercio legal,B2
comercio justo,B2
comercio exterior,B2
comercio interior,B2
comercio internacional,B2
comercio ilegal,B2
